Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
Train Epoch: 49 [20000/60000 (33%)]	Loss: 2.532847
Train Epoch: 49 [30000/60000 (50%)]	Loss: 2.532847
Train Epoch: 49 [40000/60000 (67%)]	Loss: 2.532843
Train Epoch: 49 [50000/60000 (83%)]	Loss: 2.532837
Train Epoch: 50 [0/60000 (0%)]	Loss: 2.532844
Train Epoch: 50 [10000/60000 (17%)]	Loss: 2.532845
Train Epoch: 50 [20000/60000 (33%)]	Loss: 2.532841
Train Epoch: 50 [30000/60000 (50%)]	Loss: 2.532846
Train Epoch: 50 [40000/60000 (67%)]	Loss: 2.532846
Train Epoch: 50 [50000/60000 (83%)]	Loss: 2.532842
Train Epoch: 51 [0/60000 (0%)]	Loss: 2.532840
Train Epoch: 51 [10000/60000 (17%)]	Loss: 2.532843
Train Epoch: 51 [20000/60000 (33%)]	Loss: 2.532844
Train Epoch: 51 [30000/60000 (50%)]	Loss: 2.532835
Train Epoch: 51 [40000/60000 (67%)]	Loss: 2.532841
Train Epoch: 51 [50000/60000 (83%)]	Loss: 2.532842
Train Epoch: 52 [0/60000 (0%)]	Loss: 2.532837
Train Epoch: 52 [10000/60000 (17%)]	Loss: 2.532842
Train Epoch: 52 [20000/60000 (33%)]	Loss: 2.532840
Train Epoch: 52 [30000/60000 (50%)]	Loss: 2.532848
Train Epoch: 52 [40000/60000 (67%)]	Loss: 2.532842
Train Epoch: 52 [50000/60000 (83%)]	Loss: 2.532835
Train Epoch: 53 [0/60000 (0%)]	Loss: 2.532840
Train Epoch: 53 [10000/60000 (17%)]	Loss: 2.532841
Train Epoch: 53 [20000/60000 (33%)]	Loss: 2.532840
Train Epoch: 53 [30000/60000 (50%)]	Loss: 2.532845
Train Epoch: 53 [40000/60000 (67%)]	Loss: 2.532840
Train Epoch: 53 [50000/60000 (83%)]	Loss: 2.532843
Train Epoch: 54 [0/60000 (0%)]	Loss: 2.532843
Train Epoch: 54 [10000/60000 (17%)]	Loss: 2.532845
Train Epoch: 54 [20000/60000 (33%)]	Loss: 2.532838
Train Epoch: 54 [30000/60000 (50%)]	Loss: 2.532845
Train Epoch: 54 [40000/60000 (67%)]	Loss: 2.532842
Train Epoch: 54 [50000/60000 (83%)]	Loss: 2.532842
Train Epoch: 55 [0/60000 (0%)]	Loss: 2.532843
Train Epoch: 55 [10000/60000 (17%)]	Loss: 2.532834
Train Epoch: 55 [20000/60000 (33%)]	Loss: 2.532847
Train Epoch: 55 [30000/60000 (50%)]	Loss: 2.532843
Train Epoch: 55 [40000/60000 (67%)]	Loss: 2.532842
Train Epoch: 55 [50000/60000 (83%)]	Loss: 2.532843
Train Epoch: 56 [0/60000 (0%)]	Loss: 2.532845
Train Epoch: 56 [10000/60000 (17%)]	Loss: 2.532845
Train Epoch: 56 [20000/60000 (33%)]	Loss: 2.532844
